学号,院系,专业,班级,性别,年级,B1,B2,G1,G2,G3,G,班级排名,院系排名
186306335,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,3.1911,0.05,4.0,3.2411,3.7,3.48466,6,3
186306304,计算机工程学院,物联网应用技术,18物联网应用技术3,女,2018,2.9554,0.065,4.0,3.0204,4.0,3.41224,7,7
186306314,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,2.7857,0.06,4.0,2.8457,4.0,3.30742,8,11
186306325,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,2.8018,0.06,4.0,2.8618,3.7,3.25708,9,8
186306316,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,2.8107,0.05,4.0,2.8607,3.0,3.11642,10,9
186306302,计算机工程学院,物联网应用技术,18物联网应用技术3,女,2018,2.7821,0.06333,4.0,2.84543,3.0,3.107258,11,12
186306334,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,2.675,0.065,4.0,2.74,3.0,3.044,12,13
186306301,计算机工程学院,物联网应用技术,18物联网应用技术3,女,2018,2.7821,0.068,4.0,2.8501,2.3,2.97006,13,10
186306328,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,2.5946,0.05333,4.0,2.64793,2.7,2.928758,14,14
186306305,计算机工程学院,物联网应用技术,18物联网应用技术3,女,2018,2.4143,0.045,4.0,2.4593,2.7,2.81558,15,17
186306310,计算机工程学院,物联网应用技术,18物联网应用技术3,女,2018,1.9339,0.05,4.0,1.9839,4.0,2.79034,16,24
186306324,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,2.4786,0.06133,4.0,2.53993,2.3,2.783958,17,15
186306308,计算机工程学院,物联网应用技术,18物联网应用技术3,女,2018,1.925,0.03333,4.0,1.95833,4.0,2.774998,18,25
186306318,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,2.4571,0.05667,4.0,2.51377,2.3,2.768262,19,16
186306322,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,2.2607,0.05333,4.0,2.31403,2.7,2.728418,20,19
186306306,计算机工程学院,物联网应用技术,18物联网应用技术3,女,2018,2.2836,0.055,4.0,2.3386,2.3,2.66316,21,18
186306323,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,2.0411,0.05667,4.0,2.09777,3.0,2.658662,22,22
186306341,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,1.9679,0.06,4.0,2.0279,3.0,2.61674,23,23
186306327,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,2.1554,0.05,4.0,2.2054,2.3,2.58324,24,21
186306332,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,2.2268,0.05333,4.0,2.28013,2.0,2.568078,25,20
186306311,计算机工程学院,物联网应用技术,18物联网应用技术3,女,2018,1.5268,0.055,4.0,1.5818,3.7,2.48908,26,34
186306337,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,1.7303,0.05,4.0,1.7803,3.0,2.46818,27,27
186306340,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,1.8107,0.06,4.0,1.8707,2.7,2.46242,28,26
186306338,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,1.3689,0.05,4.0,1.4189,4.0,2.45134,29,39
186306336,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,1.6833,0.06,4.0,1.7433,3.0,2.44598,30,28
186306309,计算机工程学院,物联网应用技术,18物联网应用技术3,女,2018,1.4946,0.06,4.0,1.5546,3.0,2.33276,31,35
176307122,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,1.435,0.04667,4.0,1.48167,3.0,2.289002,32,36
186306321,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,1.5964,0.05867,4.0,1.65507,2.3,2.253042,33,30
186306342,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,1.6738,0.03333,4.0,1.70713,2.0,2.224278,34,29
186306329,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,1.5364,0.05,4.0,1.5864,2.3,2.21184,35,32
186306315,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,1.5328,0.05,4.0,1.5828,2.0,2.14968,36,33
186306343,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,1.3607,0.065,4.0,1.4257,2.3,2.11542,37,38
186306326,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,1.4182,0.054,4.0,1.4722,2.0,2.08332,38,37
186306317,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,1.5732,0.04333,4.0,1.61653,1.5,2.069918,39,31
186306331,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,1.0286,0.04667,4.0,1.07527,3.0,2.045162,40,41
186306319,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,1.1054,0.05,4.0,1.1554,2.0,1.89324,41,40
186306330,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,0.7679,0.03,3.0,0.7979,2.0,1.47874,42,42
186308107,计算机工程学院,移动应用开发,18移动应用开发1,女,2018,3.1109,0.06,4.0,3.1709,3.3,3.36254,1,1
186308114,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.8618,0.05,4.0,2.9118,4.0,3.34708,2,3
186308102,计算机工程学院,移动应用开发,18移动应用开发1,女,2018,2.8364,0.05,4.0,2.8864,4.0,3.33184,3,4
186308140,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.7291,0.05,4.0,2.7791,3.7,3.20746,4,6
186308119,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.8364,0.05,4.0,2.8864,3.0,3.13184,5,4
186308144,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.66,0.05,4.0,2.71,3.3,3.086,6,9
186308104,计算机工程学院,移动应用开发,18移动应用开发1,女,2018,2.9164,0.05,4.0,2.9664,2.3,3.03984,7,2
186308129,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.3927,0.05333,4.0,2.44603,3.3,2.927618,8,15
186308105,计算机工程学院,移动应用开发,18移动应用开发1,女,2018,2.7273,0.05,4.0,2.7773,2.3,2.92638,9,7
186308139,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.1818,0.02667,4.0,2.20847,4.0,2.925082,10,20
186308111,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.5709,0.05,4.0,2.6209,2.7,2.91254,11,10
186308108,计算机工程学院,移动应用开发,18移动应用开发1,女,2018,2.0933,0.05,4.0,2.1433,4.0,2.88598,12,24
186308134,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.0727,0.05,4.0,2.1227,4.0,2.87362,13,26
186308101,计算机工程学院,移动应用开发,18移动应用开发1,女,2018,2.7182,0.05,4.0,2.7682,2.0,2.86092,14,8
186308127,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.3545,0.05,4.0,2.4045,3.0,2.8427,15,18
186308120,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.5618,0.05,4.0,2.6118,2.3,2.82708,16,11
186308131,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,1.9891,0.05,4.0,2.0391,4.0,2.82346,17,27
186308128,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.5164,0.06,4.0,2.5764,2.3,2.80584,18,12
186308122,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,1.92,0.05,4.0,1.97,4.0,2.782,19,31
186308130,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.3945,0.06,4.0,2.4545,2.3,2.7327,20,14
186308106,计算机工程学院,移动应用开发,18移动应用开发1,女,2018,2.3927,0.05333,4.0,2.44603,2.3,2.727618,21,15
186308113,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.4818,0.05,4.0,2.5318,2.0,2.71908,22,13
186308143,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.3582,0.05,4.0,2.4082,2.3,2.70492,23,17
186308124,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,1.7327,0.06,4.0,1.7927,4.0,2.67562,24,34
186308133,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.32,0.05,4.0,2.37,2.0,2.622,25,19
186308123,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.0745,0.05,4.0,2.1245,2.7,2.6147,26,25
186308116,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.1576,0.04333,4.0,2.20093,2.0,2.520558,27,21
186308121,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.1345,0.05,4.0,2.1845,2.0,2.5107,28,22
186308141,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,2.1127,0.03667,4.0,2.14937,2.0,2.489622,29,23
186308135,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,1.96,0.04333,4.0,2.00333,2.3,2.461998,30,28
186308117,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,1.9492,0.04333,4.0,1.99253,2.0,2.395518,31,29
186308138,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,1.7982,0.04333,4.0,1.84153,2.3,2.364918,32,32
186308112,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,1.7909,0.05,4.0,1.8409,2.0,2.30454,33,33
186308109,计算机工程学院,移动应用开发,18移动应用开发1,女,2018,1.94,0.05,4.0,1.99,1.5,2.294,34,30
186308137,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,1.5327,0.04333,4.0,1.57603,2.3,2.205618,35,37
186308142,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,1.64,0.04667,4.0,1.68667,1.5,2.112002,36,35
186308118,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,1.6109,0.04,4.0,1.6509,1.5,2.09054,37,36
186308136,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,1.1364,0.02333,4.0,1.15973,2.3,1.955838,38,38
186308115,计算机工程学院,移动应用开发,18移动应用开发1,男,2018,0.8636,0.0,3.7,0.8636,1.5,1.55816,39,39
186308217,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,3.2636,0.05,4.0,3.3136,4.0,3.58816,1,2
186308234,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.8109,0.05,4.0,2.8609,4.0,3.31654,2,9
186308215,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,3.3291,0.06,4.0,3.3891,2.3,3.29346,3,1
186308209,计算机工程学院,移动应用开发,18移动应用开发2,女,2018,3.0218,0.05,4.0,3.0718,3.0,3.24308,4,5
186308210,计算机工程学院,移动应用开发,18移动应用开发2,女,2018,3.1127,0.05,4.0,3.1627,2.7,3.23762,5,4
186308206,计算机工程学院,移动应用开发,18移动应用开发2,女,2018,2.66,0.06,4.0,2.72,4.0,3.232,6,13
186308228,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.8764,0.05,4.0,2.9264,3.0,3.15584,7,8
186308213,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,3.1655,0.05333,4.0,3.21883,2.0,3.131298,8,3
186308216,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.8018,0.05333,4.0,2.85513,3.0,3.113078,9,10
186308241,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.5527,0.065,4.0,2.6177,3.7,3.11062,10,15
186308211,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.74,0.05333,4.0,2.79333,3.0,3.075998,11,12
186308214,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.9618,0.05667,4.0,3.01847,2.3,3.071082,12,6
186308219,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.9455,0.05,4.0,2.9955,2.3,3.0573,13,7
186308205,计算机工程学院,移动应用开发,18移动应用开发2,女,2018,2.3982,0.052,4.0,2.4502,3.7,3.01012,14,20
186308232,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.7618,0.05,4.0,2.8118,2.3,2.94708,15,11
186308237,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.16,0.04667,4.0,2.20667,4.0,2.924002,16,23
186308208,计算机工程学院,移动应用开发,18移动应用开发2,女,2018,2.4545,0.05,4.0,2.5045,3.0,2.9027,17,16
186308238,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.0909,0.05,4.0,2.1409,4.0,2.88454,18,25
186308207,计算机工程学院,移动应用开发,18移动应用开发2,女,2018,2.4164,0.04667,4.0,2.46307,3.0,2.877842,19,19
186308240,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.0055,0.04,4.0,2.0455,4.0,2.8273,20,27
186308242,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.6182,0.05,4.0,2.6682,2.0,2.80092,21,14
176303305,计算机工程学院,移动应用开发,18移动应用开发2,女,2018,2.4545,0.05,4.0,2.5045,2.3,2.7627,22,16
186308225,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,1.96,0.05,4.0,2.01,3.7,2.746,23,30
186308226,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.4145,0.05,4.0,2.4645,2.3,2.7387,24,18
186308218,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,1.82,0.065,4.0,1.885,4.0,2.731,25,33
186308239,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,1.8167,0.04667,4.0,1.86337,4.0,2.718022,26,35
186308220,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.12,0.05333,4.0,2.17333,3.0,2.703998,27,24
186308221,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,1.9309,0.05,4.0,1.9809,3.3,2.64854,28,32
186308227,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.3345,0.05,4.0,2.3845,2.0,2.6307,29,21
186308204,计算机工程学院,移动应用开发,18移动应用开发2,女,2018,1.9382,0.045,4.0,1.9832,3.0,2.58992,30,31
186308201,计算机工程学院,移动应用开发,18移动应用开发2,女,2018,1.83,0.05,4.0,1.88,3.3,2.588,31,34
176303323,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,1.7927,0.05,4.0,1.8427,3.3,2.56562,32,38
186308236,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.2217,0.05,4.0,2.2717,2.0,2.56302,33,22
186308244,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,1.8127,0.05,4.0,1.8627,3.0,2.51762,34,36
186308224,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,1.9655,0.05333,4.0,2.01883,2.3,2.471298,35,28
186308235,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,1.9667,0.05,4.0,2.0167,2.3,2.47002,36,29
186308223,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,2.0309,0.06,4.0,2.0909,2.0,2.45454,37,26
186308212,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,1.8,0.05,4.0,1.85,2.3,2.37,38,37
186308231,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,1.8418,0.0,4.0,1.8418,2.3,2.36508,39,39
186308233,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,1.6417,0.05,4.0,1.6917,2.7,2.35502,40,40
186308222,计算机工程学院,移动应用开发,18移动应用开发2,男,2018,1.2833,0.05,4.0,1.3333,2.3,2.05998,41,41
