city,local,total_price,unit_price,layout,area,floor,time,title
上海,宝山,340,50037,2室1厅,67.95,6,2021-03-29,商圈配套齐全，面积大，税费少，采光好，
成都,龙泉驿,53.5,11803,1室1厅,45.33,24,2021-02-26,炜岸城套一 拎包入住 全新装修 年轻人的风格
苏州,昆山,325,20968,3室2厅,155,3,2021-03-27,E区南花园别墅，带南花园，带车位，带大地下室
上海,宝山,320,51898,2室1厅,61.66,6,2021-02-06,满五年，中间楼层，小区位置优越，视野开阔，诚心出售
苏州,姑苏,212,23955,3室2厅,88.5,36,2021-03-12,地铁口婚房装修超高得房率三开间朝南
北京,丰台,370,58268,2室1厅,63.5,24,2021-03-17,四环内，电梯房，南向采光好，近地铁，新华街七里
成都,双流,256,23923,3室2厅,107.01,33,2021-03-23,中海右岸精准套三双卫诚心出售，全款优先
上海,静安,279,57884,2室0厅,48.2,6,2021-03-21,店长推荐，业主诚意出售，一梯两户，满五年唯yi
南京,鼓楼,418,42715,3室1厅,97.86,28,2021-03-20,宝船楼层好 2房朝南 采光视野好诚心出售
上海,静安,437,92999,2室1厅,46.99,6,2021-02-22,业主诚意 内环内静安区 总价低 南北精装两房 采光好
成都,高新,212,18875,3室1厅,112.32,11,2021-01-25,美洲花园城南公馆 此价格带车位 标准套三 户型方正
南京,鼓楼,615,40215,4室2厅,152.93,11,2020-12-19,金陵御沁园 大四室 业主诚心出售 看房找我
苏州,相城,236,27782,3室2厅,84.95,9,2021-03-04,万科洋房，满两年，精装修，品牌家电，拎包入住
北京,海淀,1088,143916,3室1厅,75.6,18,2021-03-26,知春里 东南向3居室带电梯业主诚售！
成都,武侯,122,19271,2室1厅,63.31,11,2021-03-11,9号线旁边玲珑郡标准套二，对中庭，装修拎包入住
上海,嘉定,390,42928,2室1厅,90.85,11,2021-02-26,紧靠公园，南北通透，产权清晰，看房方便，随时可签字
北京,朝阳,293,66305,1室0厅,44.19,26,2020-03-09,东南二环边 2005年 满五唯一  南向 采光好
北京,昌平,360,60699,2室1厅,59.31,6,2021-03-28,霍营小区 精装中间楼层 南北两居
北京,海淀,718,97661,2室1厅,73.52,4,2021-03-15,西苑 颐和园 精装两居室 纯南朝向 满五唯一 诚心出售
上海,闵行,428,56855,2室1厅,75.28,5,2021-03-29,M8江月联航路 满五v1 居家装修
北京,昌平,443,50142,3室1厅,88.35,28,2021-03-17,龙旗广场 满五唯一 精装修三居 看房方便
上海,闵行,1160,67694,4室3厅,171.36,6,2021-01-06,顶楼复式，南北双露台，户型好，业主诚意出售
南京,雨花台,115,28750,1室1厅,40,7,2021-03-20,业主诚心出售， 采光好 ，总价低。刚需好房
北京,朝阳,396,58894,1室1厅,67.24,11,2021-02-05,柏林爱乐三期 南北通透 一居室 满五唯一 近地铁
南京,江宁,398,33409,3室2厅,119.13,18,2021-03-28,南北通透  湖景房  视野采光好   精装修  近地铁
南京,栖霞,163,24951,2室1厅,65.33,11,2021-02-19,精装修，双南户型 ，中间楼层，采光好
上海,浦东,599.9,57678,3室2厅,104.01,6,2021-03-28,2000年商品房+南北通户型+一梯一户+满五年
北京,朝阳,1299,93340,3室1厅,139.17,28,2021-03-25,*UHN国际村 品质社区 南北三居 户型方正 金地物业
北京,丰台,826,60165,3室1厅,137.29,15,2021-03-25,远洋自然满五唯一三居室角门东马家堡采光好临近地铁
南京,秦淮,226,40000,2室1厅,56.5,6,2021-02-21,此房二楼，楼层好，老人和孩子上楼方便
南京,鼓楼,850,51789,4室2厅,164.13,18,2021-03-28,苏宁千秋情缘花园，东边户，采光好，无遮挡
北京,朝阳,298,69970,1室1厅,42.59,18,2021-03-17,八里庄南里  南向一居室  有电梯 中间楼层 采光好
南京,建邺,166,33108,2室1厅,50.14,7,2021-01-07,集庆门大街 南苑 健园 南北通透 交通便利 采光好
南京,建邺,695,67476,3室2厅,103,16,2021-01-22,精装修3房，空调，墙暖，未入住，诚心出售！！！
北京,海淀,710,108397,2室1厅,65.5,6,2021-04-02,西三环 七贤村 南北通透全明两居 中间楼层 满五年！
南京,鼓楼,497,76971,3室2厅,64.57,7,2021-03-01,满三年居家精装，不临街，采光视野好，房龄新，东边户
南京,浦口,210,23962,2室1厅,87.64,24,2021-01-25,花园小区 满五唯一 人车分流 北小普外 经典两房 诚售
南京,鼓楼,163,36812,2室1厅,44.28,6,2021-03-24,地铁2号线莫愁湖站 优质两房 满五年唯一
上海,宝山,370,48240,2室2厅,76.7,11,2020-11-08,顾村公园地铁双轨交 精装南北两房 看房有钥匙
苏州,工业园区,700,41252,4室2厅,169.69,22,2020-03-07,蝴蝶湾北苑  装修任你来 毛坯169.65平 四居室，诚售
南京,江宁,335,39228,3室1厅,85.4,22,2021-02-03,此房满五唯一，全明户型，采光通风好
成都,龙泉驿,155,16929,3室1厅,91.56,31,2021-02-01,清水套三，通透户型，采光好，楼层适中
南京,浦口,237,19491,3室1厅,121.6,11,2020-12-12,威尼斯水城 大三房 楼层好 位置好  满二
上海,浦东,298,54430,1室1厅,54.75,6,2021-03-22,华高二村 1室1厅 南 北
北京,朝阳,385,65111,2室1厅,59.13,6,2021-03-25,甘露园南里二区 满五唯一 南北向 中楼层两居室
上海,奉贤,169.9,18868,3室1厅,90.05,6,2021-01-22,地铁5号线，满五，户型好，干净清爽，诚心出售
苏州,工业园区,149.9,35065,1室1厅,42.75,25,2021-03-12,路劲凤凰城急卖，中间楼层，XQ没用，价格可谈
上海,宝山,185,46043,1室1厅,40.18,6,2021-03-07,满五税少，精装修，全明大一房，非顶楼，配套齐全！
北京,大兴,619,41209,4室2厅,150.21,6,2020-09-06,美利新世界大四居室，双明卫，户型方正，南北通透
上海,徐汇,410,87439,2室0厅,46.89,5,2021-03-15,地铁口   精装修   税费少    位置好
北京,通州,380,43799,2室1厅,86.76,18,2021-03-11,苏荷时代房子满五唯一南北通透
上海,松江,436,43644,2室2厅,99.9,14,2021-03-04,满五+南北通+两 卫+采光好+楼层好
南京,鼓楼,528,84929,2室1厅,62.17,7,2021-03-16,此房满五年唯一，银城汇文，南北通透，拎包入
北京,房山,385,43046,3室1厅,89.44,20,2021-03-12,馨然嘉园二区 南北通透 全明格局 满五年唯一 三居室
南京,建邺,255,40304,2室1厅,63.27,6,2020-11-03,南北朝向 满五年唯一 全明户型
上海,浦东,290,35941,2室1厅,80.69,14,2021-02-01,动迁税少，全明户型，业主诚意出售，南面临河景观
上海,宝山,245,49817,2室1厅,49.18,6,2021-03-12,中环边 场中路地铁口  配套完善看房便利
上海,杨浦,370,59630,2室1厅,62.05,18,2021-01-14,满五* 精装修 电梯高层 双南两房 采光视野无遮挡
北京,朝阳,590,83357,2室1厅,70.78,6,2021-03-28,世纪村东区 精装南北两居室 把边户型多2个窗户 采光好
苏州,姑苏,88,18736,1室1厅,46.97,16,2021-03-30,鑫苑景园 精装小户型 采光刺眼 房东诚意出售 急急急
南京,浦口,208,24878,2室2厅,83.61,34,2020-10-07,精装修两房 户型方正 弘阳物业 品质小区
南京,鼓楼,315,47576,2室1厅,66.21,7,2021-03-17,南北通透 采光充足 三年婚装修 双南双北 明厨明卫
北京,海淀,660,110869,2室1厅,59.53,18,2021-03-25,北洼西里 2室1厅 南
成都,高新,300,32766,2室1厅,91.56,34,2021-03-24,柏南郡优质套二，房东诚心卖，客户可以带起来了
北京,丰台,805,56980,3室1厅,141.28,16,2021-03-13,此房满五唯一，南北通透格局，小区中间位置，视野宽阔
成都,青羊,180,34576,3室1厅,52.06,34,2021-03-18,财富领地 3室1厅 南 北
苏州,姑苏,195,27994,2室1厅,69.66,17,2021-02-20,此房两房朝南，沿运河采光无遮挡，满五唯一，无抵押
上海,宝山,346,42538,2室2厅,81.34,8,2021-03-18,此房满五税少南北通透格局简易装修拎包入住，看房随时
苏州,昆山,145,16165,2室2厅,89.7,33,2019-09-07,鑫苑精装大两房 温馨居家 户型方正 诚心出售
成都,天府新区,240,28018,3室2厅,85.66,33,2021-03-31,保利锦江里精装修套三，诚心出售
苏州,姑苏,268,29245,2室2厅,91.64,6,2021-03-11,次顶楼 采光刺眼 有车位 独库 交通便利 房东诚心出售
苏州,姑苏,878,20625,4室2厅,425.71,6,2020-11-18,中梁天御三区 4室2厅 南 北
成都,温江,91,8585,3室2厅,106,30,2021-01-02,锦汇城大套三 看房方便 业主诚心出售
上海,闵行,457,70612,2室1厅,64.72,6,2021-03-13,房子采光好，通风效果也不错，房东诚意出售
成都,郫都,70,12966,2室1厅,53.99,26,2021-02-19,地铁口 精装套二 保养好 拎包入住 配套齐全
上海,松江,405,47308,2室2厅,85.61,10,2020-06-29,满五年，税费少，南北直通，双阳台，采光充足
苏州,吴中,195,22394,3室1厅,87.08,26,2021-03-21,尼盛滨江城 刚需小三房 诚意出售 依山傍水
苏州,吴江,155,18024,3室2厅,86,7,2021-03-06,海公馆精装三房两厅一卫满五唯一诚意出售
苏州,相城,218,25757,3室2厅,84.64,31,2021-03-16,万科三期小三房！户型好，中上楼层！采光好!诚心卖!
成都,天府新区,230,21897,3室1厅,105.04,31,2021-03-10,恒大名都精装修套三双卫 带产权车位 房东自住
北京,朝阳,528,76169,2室2厅,69.32,25,2021-03-25,安慧里二区全明格局，业主诚意售
苏州,昆山,175,22158,2室2厅,78.98,11,2021-03-07,此房满五唯一南北通透 南北双阳台，楼层好采光无遮挡
苏州,相城,199,24011,2室2厅,82.88,6,2021-03-22,精装两房，小区中间位置，采光全天，空置随时可看房
苏州,吴中,222,25285,2室2厅,87.8,11,2021-03-22,电梯洋房 高楼层视野开阔采光好精装房 满五唯一税费少
苏州,吴中,298,26473,3室2厅,112.57,27,2021-03-31,新城石湖公馆 3室2厅 南
上海,青浦,475,34649,3室2厅,137.09,4,2021-03-17,房子满五，税费少看房方便，全明，有车位
成都,金牛,176,19879,3室1厅,88.54,9,2021-03-15,一楼带花园 安静不临街 精装修可拎包入住
成都,高新,192,38938,1室1厅,49.31,31,2021-03-30,标准套一+安静+南向+统一装修
成都,成华,280,30170,3室2厅,92.81,43,2021-03-31,精装修从未住过人，安静不吵，视野好
成都,金牛,116,13423,3室1厅,86.42,19,2021-03-22,户型方正 精装修 带家具家电 可拎包入住
苏州,吴中,155,16514,3室2厅,93.86,18,2020-08-08,一线湖景房，地铁口，看房方便，价格可谈
苏州,相城,234,26293,3室2厅,89,27,2020-07-22,依云华苑 三房一卫 采光极好 地铁无缝对接
成都,双流,115,13555,2室1厅,84.84,24,2021-03-12,空港晶座 精装套二 带车位 看房方便
北京,西城,410,96132,1室1厅,42.65,6,2021-03-27,鸭子桥路 1室1厅 东 南
上海,宝山,285,32861,3室2厅,86.73,14,2021-01-12,此房满五，户型方正，次新房，小区环境好
成都,高新西,125,14450,4室2厅,86.51,33,2021-03-27,万景峰一期 4室2厅 南
上海,普陀,320,67199,2室0厅,47.62,6,2021-03-19,满五年，看房提前预约，南北通户型，中间楼层
成都,锦江,152,20502,2室1厅,74.14,34,2021-03-21,居家装修，带阳台，视野采光好，看房方便
上海,闵行,530,59185,2室2厅,89.55,11,2021-02-28,精装修 电梯中楼层 南北两房 有产权车位  税费低
成都,新都,145,16355,3室1厅,88.66,29,2021-03-20,汇融悉尼湾达令港 3室1厅 南 北
上海,宝山,500,54903,2室2厅,91.07,6,2021-01-13,满五年*  带一个大院子 距离地铁站近
北京,丰台,519,44592,3室2厅,116.39,20,2021-02-01,康泽园 正规三居室 2001年商品房 满五唯一
成都,新都,120,12753,3室1厅,94.1,33,2021-03-26,中洲·中央公园 3室1厅 南
成都,郫都,93,14795,2室2厅,62.86,32,2021-03-24,6号线橡树湾套二带书房，中间楼层，满五年，诚心出售
南京,栖霞,147,16878,3室1厅,87.1,27,2020-09-13,好房.....................
北京,海淀,560,96886,2室1厅,57.8,6,2021-03-10,牡丹园 中间楼层 南北通透两居室
苏州,昆山,240,18046,3室2厅,133,12,2021-02-03,盛荣花园 3室2厅 南 北
北京,朝阳,956,59119,3室2厅,161.71,24,2021-02-05,望京西园三居看房方便，高楼层无遮挡 采光好
苏州,吴江,160,17818,3室1厅,89.8,6,2021-03-30,格林华城 3室1厅 南 北
苏州,昆山,132,16108,2室1厅,81.95,6,2021-03-25,小崔推荐：此房满五唯一，户型方正，采光无忧
上海,浦东,405,80358,1室1厅,50.4,6,2021-01-21,小户型，中间楼层！采光好！业主诚意出售！
成都,锦江,182,35000,2室2厅,52,5,2021-03-27,标准套二，中间楼层，房东诚新出售
南京,秦淮,259,48061,2室1厅,53.89,6,2021-02-05,带车位 此房满五唯一 楼层好 全明户型 采光好 大阳台
南京,浦口,175,23027,3室2厅,76,18,2019-04-29,朗诗未来街区二区 总价低  大阳台
成都,锦江,308,42014,2室1厅,73.31,33,2021-03-22,雕墅标准套二，西北朝向，带大阳台采光视野好，不临街
北京,房山,228,32877,1室1厅,69.35,15,2021-03-04,瑞雪春堂 全明格局 正规一居 三面采光 卫生间带窗户
北京,昌平,1050,41880,6室2厅,250.72,7,2021-01-05,天通苑中苑南北通透3+4电梯挑空复式
北京,朝阳,379,78209,2室1厅,48.46,5,2021-01-07,和平街十四区 南北通透 明厨明卫 两居室
南京,江宁,242,28189,2室1厅,85.85,19,2020-11-07,此房不靠高速 很安静 毛呸房 没住过 格局好看房方便
成都,双流,100,12927,2室1厅,77.36,14,2020-09-20,东立国际高楼层套二南北朝向高楼层
苏州,高新,395,40406,3室2厅,97.76,26,2021-03-03,科技城金茂匠心打造精装科技住宅，楼层高，业主诚售
北京,朝阳,430,56158,2室1厅,76.57,29,2021-03-26,金隅泰和园 业主急售 价格可谈
北京,丰台,580,64660,2室1厅,89.7,21,2021-03-23,珠江峰景满五唯一商品房，户型方正，采光充足视野良好
上海,浦东,959,105189,2室2厅,91.17,18,2021-02-19,急售+电梯高区+满五且一+7、13号线双地铁+视野开阔
北京,石景山,323,49939,2室1厅,64.68,18,2021-03-12,永乐东小区，教育部物业电梯房两居室
上海,徐汇,450,96464,2室0厅,46.65,3,2021-03-05,内环内，总价低，近地铁，双南两房全明
成都,武侯,320,28061,3室2厅,114.04,27,2021-03-25,2014年首航欣程小区  采光好 自住装修
南京,建邺,462,50044,3室2厅,92.32,6,2021-03-06,万达商圈 满五年 没有个税 带电梯 中间楼层 采光好
北京,朝阳,260,65541,1室1厅,39.67,6,2021-03-31,松榆东里 板楼中间层 全明格局 一居室 满五年
北京,大兴,248,48287,1室1厅,51.36,11,2020-05-19,此房满五年唯一   户型方正  视野好  能看到公园
北京,大兴,310,38329,2室2厅,80.88,9,2021-03-30,兴华园 2室2厅 南 北
苏州,昆山,131,19849,2室1厅,66,34,2021-03-30,万科魅力花园 2室1厅 南
成都,双流,210,15691,4室2厅,133.84,10,2021-03-06,带产权车位，小区正中庭安静，居家装修保养好，满五
成都,成华,145,17864,3室1厅,81.17,35,2021-03-11,此房中国铁建品质楼盘 采光充足 朝中庭 不临街
上海,浦东,213,37720,2室1厅,56.47,18,2021-02-28,昱丽新上一房、景观楼层、位置安静、不靠路、装修好
北京,朝阳,548,76880,3室1厅,71.28,6,2021-03-31,东二环边  雅宝里小区  小三居  业主诚意出售
北京,朝阳,950,74522,2室2厅,127.48,24,2021-03-23,满五年，唯一住房，卧室通透，精装修，保持很好
南京,秦淮,165,28832,2室1厅,57.23,6,2021-01-04,三楼 光华路 采光好  双南  配套齐全 五号线
北京,东城,560,105185,1室1厅,53.24,27,2021-03-31,70年产权住宅 2004年商品房  精装修
北京,大兴,285,37874,2室1厅,75.25,6,2021-03-08,房本满五年，业主家庭唯一，独立客厅
苏州,姑苏,143,28600,2室1厅,50,6,2021-04-02,三元新上一楼带院子，客厅带窗，诚意出售
上海,嘉定,510,57459,3室2厅,88.76,18,2021-03-28,品质小区，精装南北小三房，11号线地铁口，视野采光好
成都,金牛,245,18163,3室2厅,134.89,30,2021-03-06,房子装修保养都好，客厅两个卧室都有阳台 东南朝向
南京,秦淮,265,31421,2室1厅,84.34,5,2020-06-14,满五年 居家装修 中间楼层 采光好 诚心出售 有钥匙
苏州,昆山,179.5,20375,3室2厅,88.1,27,2021-03-27,花桥裕花园1期精装3房 自住标准 满五年 诚意出售
苏州,姑苏,295,27721,2室2厅,106.42,11,2020-03-23,桐泾北路地铁口 2000后小区精装两房  电梯房出售
北京,朝阳,365,70112,1室1厅,52.06,28,2021-01-27,炫特嘉园 满五唯一 精装修 地暖
成都,温江,200,16300,4室1厅,122.7,10,2020-04-05,金河谷洋房，一梯两户，装修套四带衣帽间
上海,浦东,1800,62605,4室2厅,287.52,6,2019-07-27,视野宽广，采光充足，前边没有遮挡，带车位，看房方便
北京,朝阳,465,54304,2室2厅,85.63,23,2021-03-12,富力又一城C区 地铁黄厂站 满五年唯一 正对小区花园
北京,通州,385,37969,2室1厅,101.4,29,2021-03-13,通州北苑万达广场八通线精装大两居随时看房温泉水入户
上海,浦东,162,31402,1室1厅,51.59,18,2021-03-10,动迁房，税费少，采光充足，视野开阔
上海,浦东,1030,75353,3室2厅,136.69,6,2021-02-19,内环内地段，少有顶楼复式，小区中间位置，诚意出售
